 # sweep    Energy    eta
        8009  -761.49225117601850        8.8160708101369903E-002
        8010  -757.25703760625220        9.0308849342214101E-002
        8011  -759.54206765854724        8.7510076833230602E-002
        8012  -762.39320156459280        8.6383004871161850E-002
        8013  -758.34557613560798        8.9310963787794378E-002
        8014  -757.89677256361949        9.3197121890584184E-002
        8015  -762.64331896939359        9.0308838576560982E-002
        8016  -755.89490303768855        9.7794167262561640E-002
        8017  -754.94944726274935        9.3024688335752365E-002
        8018  -748.18895369157656        9.0980273018624949E-002
        8019  -740.23213800330734        8.8160692337008240E-002
        8020  -748.84947944675639        8.9476497463690463E-002
        8021  -748.08871161827392        9.4238411254309901E-002
        8022  -744.93925528855971        9.0476227159304964E-002
        8023  -746.98921325452932        8.6864236907514464E-002
        8024  -752.67026591278261        8.8160692337008253E-002
        8025  -751.83173319832565        9.1996799062796897E-002
        8026  -743.59097900606832        9.2509316075212220E-002
        8027  -752.35462945044003        9.2167321795405308E-002
        8028  -755.33260180520233        9.7975429997380570E-002
        8029  -752.93737373730892        9.4939061556969837E-002
        8030  -748.65114728970707        8.3861038637107754E-002
        8031  -753.63194893633647        8.4328231076607724E-002
        8032  -749.27573465144530        8.7186543269762634E-002
        8033  -748.37438427735890        8.5270433603640922E-002
        8034  -750.52132874929180        8.5745477826082467E-002
        8035  -748.38385738430577        8.7025235690075711E-002
        8036  -750.65948843116223        8.5112671100993020E-002
        8037  -748.63292313932186        8.9642343291578538E-002
        8038  -757.31104159054394        9.0141743558085061E-002
        8039  -755.06715506115768        9.0643925998919350E-002
        8040  -749.91607010609869        8.8651832996168245E-002
        8041  -753.38532067018843        8.8324099303331974E-002
        8042  -753.30666728418043        8.4016481148297878E-002
        8043  -756.86080013173762        8.8487814420834046E-002
        8044  -756.94116743404845        8.2627812173226733E-002
        8045  -755.71258197348789        8.9476492130475732E-002
        8046  -753.44903787634621        8.7510055969204872E-002
        8047  -757.84934226457403        9.2167316301804927E-002
        8048  -759.64025482213367        9.2680783271031700E-002
        8049  -757.39111025088334        9.2338155100470512E-002
        8050  -758.35057956002265        8.3861038637107699E-002
        8051  -764.66746052908456        8.2780963875683691E-002
        8052  -762.31601500195325        7.9476183781059237E-002
        8053  -767.54739143465076        8.4484534527163646E-002
        8054  -761.59640818974572        8.4172206766390353E-002
        8055  -758.19779468475610        8.8651827712107389E-002
        8056  -755.15585625382494        9.2509305047242973E-002
        8057  -752.09044279395619        9.4763405060883071E-002
        8058  -756.71231942939585        9.0141738185218589E-002
        8059  -759.37926109251248        9.3197099670661393E-002
        8060  -755.02234945369685        8.8651822428046839E-002
        8061  -757.10432808466635        8.6703510136916045E-002
        8062  -754.41274877444323        8.3242134223670397E-002
        8063  -753.54228877648313        8.3705878727544591E-002
        8064  -752.52756393730431        8.8980772163964647E-002
        8065  -756.39043954415058        8.7834758617886380E-002
        8066  -754.17692641444671        8.8324088774279441E-002
        8067  -751.46453300376936        8.6382979127024015E-002
        8068  -755.13948186584821        8.2934399446772125E-002
        8069  -758.09755982446131        8.1111739682153711E-002
        8070  -753.57990758342225        8.1563615692158475E-002
        8071  -759.14390215176388        8.2780958941553864E-002
        8072  -764.04486852676985        8.1714794892881013E-002
        8073  -758.15924416535074        8.4484524455822885E-002
        8074  -754.68868804858903        8.4955190354099097E-002
        8075  -758.02163489591101        8.6223153116674431E-002
        8076  -756.82079670713995        9.1656677635579248E-002
        8077  -757.53668874101322        9.0476200195291970E-002
        8078  -751.03781565553879        9.3542898297539534E-002
        8079  -749.95032907716029        9.0643898984928264E-002
        8080  -748.35490266602130        9.3716281251174954E-002
        8081  -753.83710457888174        9.4238377552033639E-002
        8082  -753.61657533999016        8.7997550971783481E-002
        8083  -754.43342184025050        8.6063617687029095E-002
        8084  -750.86031730646596        8.6543080762526994E-002
        8085  -748.86997856753487        8.6223142838074182E-002
        8086  -747.85944102559642        8.9974941620408866E-002
        8087  -749.65594512680980        9.8338940562279070E-002
        8088  -751.92655021423764        9.3542892721948462E-002
        8089  -752.60394363749958        9.4939027604121526E-002
        8090  -753.87598803633557        9.0308795513961176E-002
        8091  -747.64319647709306        9.5115003970507803E-002
        8092  -749.32526607637794        9.2167283340209849E-002
        8093  -749.66344356852130        9.2680750125806552E-002
        8094  -752.03132697261185        9.0643893582130985E-002
        8095  -759.58829225145962        9.1148873516277332E-002
        8096  -764.92314190929415        9.2509277477325638E-002
        8097  -759.72663603850697        9.4763376819191683E-002
        8098  -762.05816510094121        8.9310915877672620E-002
        8099  -762.05353977116363        8.5745447161115304E-002
        8100  -762.39137599711171        8.6223137698774474E-002
        8101  -765.67136711612261        9.0811908606407379E-002
        8102  -766.47859716626465        8.5586805815421191E-002
        8103  -765.07252831394339        8.3705853781252337E-002
        8104  -762.48819014162052        8.4172181681121519E-002
        8105  -763.02471559850994        9.3716275665249357E-002
        8106  -763.06872544677833        8.5904382560037823E-002
        8107  -762.28015891681957        8.5586805815421177E-002
        8108  -760.46319694629369        8.7672230844367538E-002
        8109  -762.60761935144023        8.9808469751807438E-002
        8110  -762.81075535723483        8.7834737676450364E-002
        8111  -761.47936036479132        8.2017984674120456E-002
        8112  -757.08176865449957        8.4016451101667985E-002
        8113  -756.64008759019612        8.6063612557237767E-002
        8114  -755.68257445953589        9.0643893582130874E-002
        8115  -761.72257222512451        8.9476460131194077E-002
        8116  -761.94295085056342        8.7510024673175466E-002
        8117  -763.56973524844886        8.8816118534835342E-002
        8118  -768.75244304277544        8.7672225618695476E-002
        8119  -772.42987611813874        8.7348113400255140E-002
        8120  -769.40929715317634        8.7025199380325241E-002
        8121  -768.40870748596330        8.5904372319437997E-002
        8122  -768.51134190089545        8.4797980770441123E-002
        8123  -765.05830262777306        8.5270392943539150E-002
        8124  -763.47528614767180        9.2338105566437192E-002
        8125  -761.45312371309092        9.3716258907474856E-002
        8126  -762.07235033213783        9.3369802725210976E-002
        8127  -760.21378767660019        9.9253687669040871E-002
        8128  -763.82781148413051        9.7975365759703628E-002
        8129  -755.55762575595622        9.1487061496344682E-002
        8130  -756.77188694627819        9.4588022823914292E-002
        8131  -758.67485809412335        8.5112615296795285E-002
        8132  -756.80613009913122        8.5586780308569144E-002
        8133  -758.04986852863078        8.4484479134804252E-002
        8134  -761.37297328037664        8.6543044653947285E-002
        8135  -758.62539952572706        8.2322289579355695E-002
        8136  -759.61754618351983        8.5112610223688212E-002
        8137  -757.20371677823107        8.6382922489947750E-002
        8138  -761.33283946308848        8.6864164422376641E-002
        8139  -761.44216214121468        9.2338083551319852E-002
        8140  -760.95674642560630        9.2852501870174339E-002
        8141  -765.14120709330871        9.5114964285443721E-002
        8142  -763.57364057721588        9.2167244885030405E-002
        8143  -764.09529396456742        8.8487745855158673E-002
        8144  -763.58450246329926        8.7348082162141058E-002
        8145  -767.56857114545221        8.3088064935847597E-002
        8146  -763.15579621644997        9.5999739187302979E-002
        8147  -760.09935327794824       0.10017694373740582     
        8148  -758.18362299164085       0.10648979429263425     
        8149  -758.31089077220906       0.10609611609836150     
        8150  -759.41493708846713       0.10472966823240047     
        8151  -759.86412468238359        9.2509222337515712E-002
        8152  -759.18040095882759        9.1317764684837655E-002
        8153  -758.43484738409029        9.1826498775735441E-002
        8154  -757.56475911207406        9.0643834151382482E-002
        8155  -754.67123183590741        9.9991584178299023E-002
        8156  -753.08875232659534        9.5114935938979683E-002
        8157  -758.95496026077660        9.3889918416996648E-002
        8158  -759.71653205208463        9.5291232684409671E-002
        8159  -760.48728014642052        9.0643823345796057E-002
        8160  -758.53563815495897        9.5467861888430969E-002
        8161  -758.51604370001746        9.2509205795579197E-002
        8162  -755.50898626876960        9.2167211923460987E-002
        8163  -757.10090275840730        8.9310846674208938E-002
        8164  -749.01917086028789        9.4063944576844166E-002
        8165  -748.51096529889912        9.3716203048248264E-002
        8166  -750.71321776535910        9.9621917101552188E-002
        8167  -756.28755377099719        9.6534522179494126E-002
        8168  -756.93677621604638        9.3542809088122320E-002
        8169  -763.65914245980218        9.2338039521101020E-002
        8170  -765.53354915790305        9.0308714771641985E-002
        8171  -761.36458723058115        8.4328125523234126E-002
        8172  -755.79680147425915        8.7186434138648919E-002
        8173  -754.53636034349574        8.8487698386645511E-002
        8174  -757.87615096461127        9.2338034017325141E-002
        8175  -761.38259786116180        9.0308709388823280E-002
        8176  -760.38441515372244        8.9974850450739552E-002
        8177  -758.35609066248071        9.1317732027065959E-002
        8178  -761.58577278557073        8.4484423742481357E-002
        8179  -758.27085945694489        8.4172096391263870E-002
        8180  -753.77250446712867        9.3716180704566970E-002
        8181  -760.85679335220232        9.8703729233524037E-002
        8182  -762.68150103192420        9.3024549718267791E-002
        8183  -761.54964736583452       0.10073497254601933     
        8184  -760.59717695754193        9.9437572666314616E-002
        8185  -764.15531681302002        9.1996656493557330E-002
        8186  -760.50684375258277        8.5904285274388925E-002
        8187  -755.08925047176956        8.8816017951681564E-002
        8188  -750.28518788410872        8.7672126330986255E-002
        8189  -748.90474708879401        9.1486974247525429E-002
        8190  -745.07293566628107        9.1148759425527845E-002
        8191  -754.79110739867133        8.5904275033800714E-002
        8192  -756.96412762569730        9.1317704812265102E-002
        8193  -759.73567770275577        9.0980115756201824E-002
        8194  -757.26806657953250        8.8980634268721062E-002
        8195  -756.13177633296243        8.7025095638265146E-002
        8196  -760.04111117828711        8.7509915137161359E-002
        8197  -758.85806023867303        8.0215364667192909E-002
        8198  -760.17196417932644        8.2934270921710629E-002
        8199  -763.07466180304300        7.6021131719367210E-002
        8200  -762.81458576348348        7.7155752968371821E-002
        8201  -763.70292556990546        7.6870518709933180E-002
        8202  -762.69669592451953        8.6382845257631097E-002
        8203  -757.48689661189178        8.8487666740984142E-002
        8204  -759.94864639583955        8.6542962120107647E-002
        8205  -758.45910148596272        9.1148753992638526E-002
        8206  -762.41803156994911        9.2509156169787304E-002
        8207  -757.74854761573204        9.3024527539489393E-002
        8208  -755.14792337025222        9.5291181566222641E-002
        8209  -758.34761908137341        9.3196955241292498E-002
        8210  -760.85568783223630        9.6355873555244803E-002
        8211  -762.50872209957595        9.7793992393119589E-002
        8212  -757.80206229089947        9.3024521994795634E-002
        8213  -755.84323599043148        9.4412920153920943E-002
        8214  -754.50378418874323        9.0643769317883177E-002
        8215  -752.37598316974663        8.7025090451165327E-002
        8216  -746.12953837117823        9.1656541056587978E-002
        8217  -752.19674915016628        8.9642193684902255E-002
        8218  -750.84789595751215        7.7729395933588602E-002
        8219  -754.18496022972124        7.9623365760133749E-002
        8220  -755.54968410729361        8.6223019494966982E-002
        8221  -752.17576844588416        8.5112523980914567E-002
        8222  -752.66307183538788        8.6382834959994062E-002
        8223  -754.07548652803212        7.9182234338144669E-002
        8224  -753.26735090028751        8.1111604312446350E-002
        8225  -748.72584443852986        8.0811745813024888E-002
        8226  -748.18051489644904        8.8323941367675948E-002
        8227  -745.95321712526504        9.0476059982554244E-002
        8228  -744.12364911747443        9.1826422149765566E-002
        8229  -744.16997477128496        8.6542946645021435E-002
        8230  -746.01491373577494        8.7025080076966702E-002
        8231  -748.40622867898355        8.9145550380882010E-002
        8232  -753.28777844057709        8.5586683382600795E-002
        8233  -755.18784000898177        8.6063489442340380E-002
        8234  -760.08276670669056        8.9808341279852669E-002
        8235  -760.60122885980923        8.8651669190427801E-002
        8236  -761.24088740911748        9.2509139627862544E-002
        8237  -768.85769362634142        9.4763235610861321E-002
        8238  -770.72304856117751        9.1826416676484418E-002
        8239  -762.18847729570882        9.4063877297092049E-002
        8240  -760.01801954083862        8.3860883683520543E-002
        8241  -757.89649983787319        8.9974802184481339E-002
        8242  -759.20356559112599        8.8815986188603910E-002
        8243  -756.67079525855036        9.7975237284476477E-002
        8244  -747.75791439753220        9.8521060361097285E-002
        8245  -748.68983878401423        9.1148726828196955E-002
        8246  -751.82851771959133        8.2780805983675654E-002
        8247  -749.76847401761086        8.6382819513540807E-002
        8248  -749.85244319062076        8.3705719071403173E-002
        8249  -755.86586122950564       0.10036251530141978     
        8250  -760.43549200229245        9.7252168410677700E-002
        8251  -758.29048583217718        9.2509123085940781E-002
        8252  -756.84779593721339        8.9642161626361253E-002
        8253  -749.03153511324956       0.10453578497584951     
        8254  -749.79819654318885       0.10223838883493251     
        8255  -754.04939601996318        9.6355833352449835E-002
        8256  -753.61056985248956        9.1656502814506893E-002
        8257  -747.71816653627900        9.0476027625799510E-002
        8258  -749.18001144180823        9.3542719878790218E-002
        8259  -746.97668952589549        8.9808309161892738E-002
        8260  -749.23906003246429        9.1148705096649643E-002
        8261  -751.98557434999418        9.7793945761321249E-002
        8262  -759.08917855460982       0.10888258087548137     
        8263  -757.80673648368122        9.1826383836804609E-002
        8264  -756.37002389837005        9.2337951460726139E-002
        8265  -756.40318492497340        9.0308628646581082E-002
        8266  -754.47830780967354        8.9145513186467698E-002
        8267  -750.13173717588506        8.5586647673061206E-002
        8268  -749.60460357557213        9.0980061527843034E-002
        8269  -751.88538141937352        8.9808298455908639E-002
        8270  -750.63349266929299        8.3860848694040591E-002
        8271  -755.40092232177631        8.2780776378957768E-002
        8272  -754.16413233113542        8.2474747178865507E-002
        8273  -746.69697545426368        8.2934216545783021E-002
        8274  -751.64082040656206        8.4955008060232429E-002
        8275  -753.89595380442222        9.0308617880954248E-002
        8276  -749.47403832234613        8.5112473249912043E-002
        8277  -745.33802456694821        9.1317639496776029E-002
        8278  -747.15394083838044        9.4412858252006904E-002
        8279  -748.01433711085781        9.1486897904876713E-002
        8280  -752.91296469527947        8.8651616349931017E-002
        8281  -755.34044642225945        8.6703308587804978E-002
        8282  -758.54749844185608        8.7997362149726172E-002
        8283  -751.62240392704985        8.6864014274784018E-002
        8284  -750.53055446619919        8.7347936384423133E-002
        8285  -754.22825308656786        8.2322142375762339E-002
        8286  -754.98822543110748        8.5112458030617191E-002
        8287  -759.91548303290131        8.1714600069860033E-002
        8288  -756.89175935572121        8.4484323029259900E-002
        8289  -760.43077967414069        8.7347925971738294E-002
        8290  -760.40620786430134        8.5428269577605548E-002
        8291  -762.02521731725415        8.9974737829510848E-002
        8292  -757.84571691548194        8.7997351659623746E-002
        8293  -757.02970824640090        9.0141512525116735E-002
        8294  -755.00671025408997        9.2337918438107222E-002
        8295  -755.44599297985121        8.5428269577605534E-002
        8296  -756.95431848554915        8.5904193109138827E-002
        8297  -750.89564431217457        8.8815922662482880E-002
        8298  -752.60423592167649        8.7672032269049488E-002
        8299  -753.14907542957292        8.8160455871921159E-002
        8300  -748.37711537413611        8.8651600497788058E-002
        8301  -755.08541086266644        8.7509826465250184E-002
        8302  -754.01506578002829        8.6382757727755582E-002
        8303  -753.47182797902553        8.4484312957944341E-002
        8304  -752.37054056576960        9.0643682873289527E-002
        8305  -756.12868989095114        8.3087911410516815E-002
        8306  -756.15649042380119        8.6703287916127761E-002
        8307  -753.63234482682606        9.1317612282002719E-002
        8308  -746.42341779639378        8.7672032269049488E-002
        8309  -741.61308576500278        8.5745252949912046E-002
        8310  -742.87158118215029        8.8651595213741066E-002
        8311  -750.06779810377907        9.0811697507001854E-002
        8312  -750.94805631100724        8.7186314614252622E-002
        8313  -746.67352828317064        8.6863998742289214E-002
        8314  -749.44374711200203        8.6542874427989178E-002
        8315  -750.57653848949258        8.5428259393762820E-002
        8316  -751.74902250076582        8.8323857135441608E-002
        8317  -756.75028349659772        9.3889761721420620E-002
        8318  -759.23761389087724        9.7072162766889597E-002
        8319  -758.47581085190461        9.4063787590830894E-002
        8320  -759.17578281322676        9.1148645334921091E-002
        8321  -760.35630816769628        9.3369591245041142E-002
        8322  -757.97215339924617        8.9642092166228510E-002
        8323  -756.91771010122591        8.7672016592069885E-002
        8324  -759.57637115419925        8.6542858952918716E-002
        8325  -753.25144369882105        8.8651579361601993E-002
        8326  -750.14371894906867        8.4327989811948056E-002
        8327  -747.69978380350472        9.0475962912324751E-002
        8328  -748.65058023294023        8.7672011366410646E-002
        8329  -747.73995850321455        9.2337890919267196E-002
        8330  -750.94936678631029        8.8651579361602006E-002
        8331  -749.11830933320755        8.8323846606418011E-002
        8332  -751.41216340662265        8.2474702935975266E-002
        8333  -753.32528038218436        8.0662145979597505E-002
        8334  -755.14259589297035        8.3396195922730731E-002
        8335  -755.72955889934246        8.6222916709179198E-002
        8336  -754.59065841763856        8.7509800385293504E-002
        8337  -756.71496696045563        8.8815890899439462E-002
        8338  -757.02986517856698        9.0141474915154743E-002
        8339  -758.98033366000868        8.8160424343290897E-002
        8340  -764.39322856530055        8.7834507320985356E-002
        8341  -762.41731866756675        8.8323836077395620E-002
        8342  -758.15354450503753        9.3024405556303036E-002
        8343  -757.98868078673740        9.7975138008280088E-002
        8344  -758.93003634094646        9.0643655859370981E-002
        8345  -756.10004363027474        9.9991387499718032E-002
        8346  -756.22526556330854        9.7793864155727647E-002
        8347  -758.05138261251773        9.1317579624285522E-002
        8348  -758.90491522321315        8.6063381716949688E-002
        8349  -763.26000916352837        9.0643650456588218E-002
        8350  -760.58153091926647        8.8651563509465708E-002
        8351  -761.84422670315473        8.6703256908621240E-002
        8352  -759.93937630292908        8.4016225752287454E-002
        8353  -762.79064979585337        8.9310676327449906E-002
        8354  -763.91627512114894        9.2337868904201037E-002
        8355  -761.73080551972942        9.6355735717160496E-002
        8356  -759.17800418119248        9.3369563418738685E-002
        8357  -757.94189329246024        9.6534332300785855E-002
        8358  -761.31772127883971        9.9806371279318920E-002
        8359  -762.47584959108599        9.4938755981772954E-002
        8360  -767.44776370790532        9.4587780395148216E-002
        8361  -765.03562197782458        9.2509012806538046E-002
        8362  -763.85790402147063        9.1317557852480510E-002
        8363  -769.69763272102625        8.8487524335648118E-002
        8364  -768.42033400376397        8.6542822844431669E-002
        8365  -768.72027641949285        8.5428208474567432E-002
        8366  -767.76566530979392        7.9770825060290609E-002
        8367  -765.19664987444889        7.9475923238252311E-002
        8368  -762.73234743305875        8.2169766065902414E-002
        8369  -767.54833366878074        9.1486810656213446E-002
        8370  -763.77680617892452        8.6222875594898399E-002
        8371  -768.71230265868326        8.3550731994152680E-002
        8372  -767.81204143673835        9.0475908984464490E-002
        8373  -767.51815902391058        8.0662097901226207E-002
        8374  -767.99161171364369        8.8160382305134677E-002
        8375  -769.21668607612889        9.1996475540610065E-002
        8376  -761.91477503143494        9.2508990750673273E-002
        8377  -764.30593021666448        9.3889694566253859E-002
        8378  -762.00655246342603        9.5291005492677300E-002
        8379  -763.14481335144978        9.3196783037337680E-002
        8380  -760.73010585762677        8.5428193198814700E-002
        8381  -765.18198747848135        8.9974657385862439E-002
        8382  -764.07248815933656        8.3241851411933465E-002
        8383  -758.88102825920089        7.9918671773689956E-002
        8384  -756.51958543718797        7.8162289036787902E-002
        8385  -751.97067640545197        8.2322063867286854E-002
        8386  -753.59425156710552        8.7509753441390933E-002
        8387  -751.11277303106363        8.7186241860352579E-002
        8388  -750.43250009203302        9.2680457343499625E-002
        8389  -751.96284845653668        8.4954906786031140E-002
        8390  -746.98393047615207        8.9476182804567247E-002
        8391  -746.01004022153722        9.3369530027186648E-002
        8392  -747.72921130968859        9.3024355654136512E-002
        8393  -751.35912692019815        9.3542597216097534E-002
        8394  -753.67863619689865        8.9808191396137785E-002
        8395  -748.82574175828665        9.3715985197582521E-002
        8396  -749.43931848792056        9.0811621727847847E-002
        8397  -752.70563865380825       0.10299837058756257     
        8398  -750.98768466895501        9.7975079610564453E-002
        8399  -753.80909718558576        9.6713225328103253E-002
        8400  -756.34507023888045        9.5467622894954085E-002
        8401  -756.66676711478158        8.7509743009416038E-002
        8402  -756.56950896199976        8.9642022706149585E-002
        8403  -758.27168778802638        8.4484232387463318E-002
        8404  -760.63569091532145        9.2337819370321400E-002
        8405  -757.73858505234443        8.3087827219326865E-002
        8406  -753.07387849976294        8.7509737793429021E-002
        8407  -751.84060637579910        9.3889677777469663E-002
        8408  -745.95391522866669        9.3542580489379204E-002
        8409  -747.61806720063873        9.4063709097922540E-002
        8410  -744.89608366360505        9.4587740930059047E-002
        8411  -744.34328464735484        9.0811610902259560E-002
        8412  -752.04781508486258        9.2166981192804615E-002
        8413  -756.44661564575085        9.0979931379914017E-002
        8414  -757.59934572450845        8.7347832257630695E-002
        8415  -758.42941920026590        9.1996459090359750E-002
        8416  -761.17269976696150        9.3369513331415119E-002
        8417  -758.21068847041215        9.1317519751834234E-002
        8418  -759.84097552089008        9.2680440770943895E-002
        8419  -760.92321836367921        9.3196766372455705E-002
        8420  -763.58309958467567        9.0308494076337967E-002
        8421  -761.63123904060353        9.6892478748034569E-002
        8422  -762.76509526826158        9.0475887413329348E-002
        8423  -764.58913720839689        8.9310617770826536E-002
        8424  -761.42691240948261        8.7347827051294347E-002
        8425  -761.62020193911428        8.5428172831148688E-002
        8426  -761.41632175306643        8.9145380349400408E-002
        8427  -762.34242215250549        8.8815822079550924E-002
        8428  -763.49158856368729        8.4484222316158611E-002
        8429  -758.29960963658129        8.4171895709586678E-002
        8430  -756.39697572330283        8.1563314275353974E-002
        8431  -762.77370657736560        8.5112351495629457E-002
        8432  -756.90609491320822        8.2474624282006775E-002
        8433  -756.79169312269698        8.6863900369886907E-002
        8434  -761.55138250133746        9.0643580220441777E-002
        8435  -757.15579792131587        8.9476150805396462E-002
        8436  -758.46528406072071        9.4238046146959908E-002
        8437  -756.01127179176103        9.7432252321120599E-002
        8438  -753.15997301135462        9.1826230585120683E-002
        8439  -757.99791036527893        8.4954871340089264E-002
        8440  -759.33279622700104        9.5467594443389550E-002
        8441  -755.66633775151490        9.0811583838294560E-002
        8442  -752.48077687128102        9.0475865842199410E-002
        8443  -755.87426036937632        9.2680418674207524E-002
        8444  -751.09872116673193        9.6713190740764773E-002
        8445  -757.63172460781573        8.8651484248826809E-002
        8446  -761.71614679922527        8.8323751845261728E-002
        8447  -766.82049566367482        8.8815806198045744E-002
        8448  -764.17434546736592        8.1412400768762438E-002
        8449  -760.13653533071772        8.8980432729903344E-002
        8450  -759.08177499221733        9.2852208545296730E-002
        8451  -757.22008026187189        8.8323751845261714E-002
        8452  -758.79554395554408        8.7997231023535974E-002
        8453  -757.04747373868793        9.0141388949586190E-002
        8454  -757.28873997036180        9.5821828939561399E-002
        8455  -756.17241866353254        9.3715940510329096E-002
        8456  -752.74463959018351        9.8703476256217018E-002
        8457  -750.76937286171642        9.7432240706291681E-002
        8458  -749.54214147788969        8.7671912078943995E-002
        8459  -749.17727787324498        8.2627477273810243E-002
        8460  -749.09861710269900        8.5428142279658753E-002
        8461  -749.91978751789179        8.7509701281528768E-002
        8462  -748.23559805413697        9.6534240238516311E-002
        8463  -750.33798823134794        9.9806276096591331E-002
        8464  -752.84206780610157        9.5821811805284693E-002
        8465  -746.84951001815955        8.8651463112668388E-002
        8466  -750.50099196522012        8.8323730787240790E-002
        8467  -752.27069666592763        8.4016130604952721E-002
        8468  -750.52325628958795        8.6863864127450938E-002
        8469  -751.83222178901076        8.4954846021568359E-002
        8470  -748.99134587808271        8.6222803644954146E-002
        8471  -745.71274973528125        9.0811556774337582E-002
        8472  -749.67758836222151        9.0475838878294176E-002
        8473  -752.05127784481419        9.0979882574488663E-002
        8474  -755.42233515472935        9.4938659782377588E-002
        8475  -756.41220248450179        9.7251953933718840E-002
        8476  -753.18445333205875        9.7793747576426338E-002
        8477  -755.93414865454838        9.4763009677970633E-002
        8478  -753.17694007389468        9.0979882574488663E-002
        8479  -754.51409575457149        9.6713161917992119E-002
        8480  -755.97919317301296        9.0308445631099535E-002
        8481  -753.70167796766509        9.2508919069149043E-002
        8482  -750.35988484328891        9.3889621814877366E-002
        8483  -746.25486310850704        9.9806264198756739E-002
        8484  -745.44455030428855        9.4938654123592633E-002
        8485  -742.42179929122710        9.2852175338765164E-002
        8486  -743.82782068495771        9.5999407310115872E-002
        8487  -747.58309210232494        9.3024278028597390E-002
        8488  -745.24322641502852        8.4484171959652937E-002
        8489  -749.63180046628224        8.5745104736395072E-002
        8490  -749.92426915123337        7.7155541421964180E-002
        8491  -748.40295931875789        7.8307093823196242E-002
        8492  -750.69743847942800        8.4797647183764521E-002
        8493  -757.07443882667133        8.3705509523179969E-002
        8494  -757.36206558287745        8.3396061711221478E-002
        8495  -758.75207951164043        9.0308418717089403E-002
        8496  -761.32505340181058        8.9974560853579286E-002
        8497  -761.57767333499157        8.8815747965884401E-002
        8498  -757.08007826610401        9.7974974494764042E-002
        8499  -751.11918436641326        9.6713121566124896E-002
        8500  -752.92971583735891        9.7251913357050093E-002
        8501  -750.87808387924474        9.7793706773703706E-002
        8502  -750.71611283183609        9.2166887801988895E-002
        8503  -747.35042567784251        8.8487403027579681E-002
        8504  -744.80913670018424        8.4954810575651782E-002
        8505  -748.02532455571384        8.6222767670004530E-002
        8506  -748.17864782314757        8.5904013899213622E-002
        8507  -748.56496722325585        8.4797626966432393E-002
        8508  -752.76533287547909        8.0661996936739769E-002
        8509  -758.72718928953350        8.9808078983515796E-002
        8510  -760.98144362775633        9.5467514779053950E-002
        8511  -761.57320148531585        9.4237956274598425E-002
        8512  -759.04975291371966        9.3889571448572864E-002
        8513  -757.64476994452173        9.5290880537455422E-002
        8514  -756.35816178538357        9.6713104272472677E-002
        8515  -756.74082711884569        9.3715856721786353E-002
        8516  -752.71102786655399        8.8323667613208159E-002
        8517  -746.28676783855155        8.4016070511954741E-002
        8518  -742.69100227262561        8.4484126638823556E-002
        8519  -744.14704349597832        8.2627408324098914E-002
        8520  -741.10559319648326        8.5428070992891389E-002
        8521  -743.92152145041143        9.1656246046661644E-002
        8522  -741.84923967500595        8.9641905158446319E-002
        8523  -743.59968661835330        8.8487376656282493E-002
        8524  -749.79230801140568        8.8980342567948512E-002
        8525  -747.85507930563608        9.5467497708133550E-002
        8526  -750.63398348358930       0.10338040646035468     
        8527  -747.05394840539122        9.3889554659810678E-002
        8528  -745.13378322157814        8.9310505981015836E-002
        8529  -751.25425924816273        8.8980337264306958E-002
        8530  -749.33910330927699        8.1563217044364339E-002
        8531  -752.25894042212065        8.5112250033860276E-002
        8532  -750.85698211562351        8.3241727372001209E-002
        8533  -751.64639916965723        8.7671828468532956E-002
        8534  -753.16949201345346        8.6542673252288635E-002
        8535  -747.91097112072509        8.9476044141576214E-002
        8536  -746.16397003030477        8.4327803837577500E-002
        8537  -746.83405705632265        7.6586078724562814E-002
        8538  -747.14496973268649        7.9181970039364308E-002
        8539  -746.79505273302709        7.6020868909493236E-002
        8540  -754.07318878467436        7.6444383520997430E-002
        8541  -753.58081305532403        7.8307042481081418E-002
        8542  -754.99347669601877        8.0961266001200557E-002
        8543  -751.89826390103269        8.6063202174931450E-002
        8544  -754.35170420197392        9.4938569241859186E-002
        8545  -752.12547156031337        9.5467474946911046E-002
        8546  -750.16859934017907       0.10242757762744874     
        8547  -748.03491969846664        9.3889537871051448E-002
        8548  -747.14416474290840        9.3542441100175872E-002
        8549  -751.70774777387885        9.6713069685177414E-002
        8550  -751.83092110033272        9.5467469256606291E-002
        8551  -749.47050155336660       0.10054822086507252     
        8552  -750.15709659088543        9.8338459923928256E-002
        8553  -749.70867059143279       0.10167164995374510     
        8554  -748.88843027847497        9.4063557718927104E-002
        8555  -746.98910136571578        8.1563192736635023E-002
        8556  -742.09618802194109        8.9145242199060351E-002
        8557  -745.27190394986883        7.9475766912978169E-002
        8558  -750.78504409693778        8.2933969382925243E-002
        8559  -750.90097836203108        8.4171765266753060E-002
        8560  -750.62487439671781        8.8651362715984741E-002
        8561  -756.76423497098631        9.1656207804703640E-002
        8562  -758.84953948712041        8.7997110387613500E-002
        8563  -752.49526814851538        8.2169604441970509E-002
        8564  -748.98798017448996        8.3395992120153570E-002
        8565  -752.30004642382687        8.1563187875090037E-002
        8566  -754.64318158334174        8.2780524739282713E-002
        8567  -749.21382847416612        8.7997105142577151E-002
        8568  -748.42644510552896        8.5269976178615786E-002
